Date,Close/Last,Volume,Open,High,Low
03/11/2020,$131.8,17768060,$138.09,$138.75,$131.5
03/10/2020,$141.64,12698070,$139.97,$141.95,$134.23
03/09/2020,$136.44,13848570,$136.33,$139.6799,$134.9
03/06/2020,$142.03,12239090,$138.48,$143.01,$137.41
03/05/2020,$142.01,11339190,$140.8,$142.68,$139.84
03/04/2020,$143.48,10560820,$137.68,$143.64,$137.14
03/03/2020,$135.59,13662450,$140,$140.99,$133.1
03/02/2020,$140.02,11508230,$134.78,$140.13,$134.0138
02/28/2020,$134.48,19825530,$135.36,$137.29,$130.82
02/27/2020,$139.12,12566710,$142.56,$144.77,$138.95
02/26/2020,$143.68,10094400,$145.35,$146.22,$143.59
02/25/2020,$144.65,10529370,$145.99,$146.75,$143.83
02/24/2020,$145.91,10589200,$146.5,$149,$145.25
02/21/2020,$149.93,7776835,$148.09,$150.24,$147.54
02/20/2020,$148.37,7465047,$148.61,$149.38,$147.4043
02/19/2020,$148.94,6115220,$149.21,$149.76,$148.58
02/18/2020,$149.14,7231010,$150.47,$150.74,$149.06
02/14/2020,$150.13,5716549,$150.56,$150.64,$149.15
02/13/2020,$150.09,5480225,$150.16,$151.045,$149.88
02/12/2020,$151.09,5167069,$151.87,$152.15,$150.92
02/11/2020,$151.99,3715389,$152.29,$152.38,$151.54
02/10/2020,$151.86,4836002,$151.68,$151.91,$150.8911
02/07/2020,$151.89,5700295,$153.34,$153.455,$151.55
02/06/2020,$153.53,6201257,$154.25,$154.5,$152.74
02/05/2020,$153.99,5980013,$151.72,$154.02,$151.31
02/04/2020,$151.6,6541584,$151.49,$152.75,$151.2
02/03/2020,$150.17,5765413,$149.42,$150.49,$149.24
01/31/2020,$148.87,8651930,$149.75,$150,$148.64
01/30/2020,$150.36,6470584,$150.03,$150.51,$149.05
01/29/2020,$150.54,6288760,$149.45,$151.19,$149.13
01/28/2020,$149.5,7336636,$148.46,$150.57,$148.15
01/27/2020,$148.75,7587103,$147.52,$149.46,$147
01/24/2020,$148.32,9051933,$148.58,$148.945,$147.93
01/23/2020,$148.53,8671988,$148.04,$148.77,$146.755
01/22/2020,$148.25,10305330,$146.7,$149.18,$146
01/21/2020,$149.27,9543905,$148.58,$150.17,$148.5
01/17/2020,$149.17,9083838,$148.41,$149.41,$147.93
01/16/2020,$148.2,6476379,$147.42,$148.84,$146.2
01/15/2020,$147.01,4960460,$146.4,$147.395,$146.24
01/14/2020,$146.52,7038779,$145.05,$146.61,$144.73
01/13/2020,$145.7,4593819,$145.48,$145.79,$144.72
01/10/2020,$145.06,5042668,$145.75,$146.18,$144.9
01/09/2020,$145.39,6112783,$145.76,$146.03,$144.99
01/08/2020,$144.96,6605775,$144.87,$145.98,$143.7
01/07/2020,$144.98,7389034,$144.01,$145.45,$141.38
01/06/2020,$144.1,7731435,$144,$144.2,$142.85
01/03/2020,$144.28,5753422,$143.5,$145.373,$143
01/02/2020,$145.97,5634469,$145.87,$146.02,$145.08
12/31/2019,$145.87,4435105,$145.1,$146.01,$144.78
12/30/2019,$145.3,2923859,$145.78,$146.2,$145.03
12/27/2019,$145.75,3432686,$146.2,$146.55,$145.54
12/26/2019,$145.83,3020481,$145.97,$146.1827,$145.16
12/24/2019,$145.93,4238924,$146,$146.01,$145.26
12/23/2019,$146.44,6559466,$145.74,$146.76,$145.3401
12/20/2019,$146.06,14533000,$146.88,$147.84,$144.8
12/19/2019,$145.35,9874889,$143.89,$145.88,$143.61
12/18/2019,$143.19,7849413,$143.72,$143.88,$142.74
12/17/2019,$143.56,10724070,$143,$144.05,$142.52
12/16/2019,$141.79,5353158,$141.73,$142.85,$141.49
12/13/2019,$141.38,4257231,$141.1,$141.8,$140.31
12/12/2019,$141.34,5012506,$141.32,$142.06,$140.73
12/11/2019,$140.98,6631591,$140.93,$141.98,$140.63
12/10/2019,$139.99,5310783,$140.8,$141,$139.91
12/09/2019,$140.5,4260566,$140.39,$140.81,$140.0601
12/06/2019,$140.38,6640534,$139.46,$141.58,$139.46
12/05/2019,$139.56,5473037,$139.35,$139.745,$137.95
12/04/2019,$139.38,7257393,$138.5,$139.74,$138.04
12/03/2019,$137.16,6419310,$136.91,$137.45,$136.16
12/02/2019,$137.36,4717317,$137.72,$137.85,$136.85
11/29/2019,$137.49,3278854,$137.6,$138.27,$136.94
11/27/2019,$137.75,5522951,$137.16,$138.25,$136.9
11/26/2019,$137.17,10637410,$136.47,$137.34,$135.15
11/25/2019,$137.18,6111909,$137.06,$137.65,$136.24
11/22/2019,$138.07,9235894,$136.65,$138.63,$136.5
11/21/2019,$136.44,6424868,$135.94,$136.85,$135
11/20/2019,$135.94,7600882,$135.11,$136.34,$134.07
11/19/2019,$134.82,5192243,$135,$135.19,$134.21
11/18/2019,$134.83,9293614,$134.22,$135.69,$132.66
11/15/2019,$134.94,10495620,$131.25,$134.97,$130.78
11/14/2019,$130.96,4217472,$131.03,$131.36,$130.14
11/13/2019,$131.27,5921414,$131.04,$131.487,$130.72
11/12/2019,$131.35,5229157,$132,$132.09,$131.02
11/11/2019,$131.98,4371362,$132.27,$132.5247,$131.33
11/08/2019,$133,5003528,$131.3,$133.04,$130.97
11/07/2019,$131.43,5874081,$131.73,$132.38,$131.01
11/06/2019,$130.96,5450031,$130.42,$131.48,$129.7
11/05/2019,$130.42,6257266,$130.53,$131.47,$129.68
11/04/2019,$130.23,6140323,$131.8,$131.95,$130.09
11/01/2019,$131.2,5541792,$132.05,$133,$131.14
10/31/2019,$132.04,7686682,$132.38,$132.84,$130.89
10/30/2019,$132.84,9627603,$133.3,$133.53,$131.73
10/29/2019,$129.1244,4506298,$129.7,$129.97,$128.56
10/28/2019,$129.18,7876303,$128.62,$130,$128.51
10/25/2019,$128.35,6947250,$127.83,$129.1,$127.31
10/24/2019,$127.5,12146360,$130.42,$130.58,$126.1
10/23/2019,$129.9,6722254,$129.66,$130.48,$129.07
10/22/2019,$129.2,7625647,$128.76,$130.54,$128.09
10/21/2019,$128.02,14107410,$128.67,$129.67,$127.06
10/18/2019,$127.7,25879460,$133.31,$134.3875,$127.7
10/17/2019,$136.17,8612673,$135.96,$137.49,$135.65
10/16/2019,$135.17,12463870,$134.9,$136.59,$133.8
10/15/2019,$132.84,10048880,$133,$134.25,$132.1
10/14/2019,$130.72,5851866,$131.36,$131.36,$130.42
10/11/2019,$131.33,7187687,$131.14,$132.62,$130.82
10/10/2019,$129.06,5265916,$128.95,$130.1179,$128.63
10/09/2019,$129.22,7854729,$131.14,$131.25,$128.52
10/08/2019,$131.84,7926935,$132.45,$133.265,$131.49
10/07/2019,$133.16,5437161,$133.09,$133.825,$132.1446
10/04/2019,$133.66,7240361,$131.34,$133.72,$131.25
10/03/2019,$131.19,7413819,$131.64,$132.3715,$130.01
10/02/2019,$132,12088620,$132.76,$134.7,$131.22
10/01/2019,$129.99,7706218,$130.02,$130.8,$129.77
09/30/2019,$129.38,6825489,$129.07,$130.28,$129
09/27/2019,$128.6,6006690,$128.61,$129.4,$126.7
09/26/2019,$128.85,7706003,$131.09,$131.3092,$128.03
09/25/2019,$130.99,4569635,$131.5,$131.575,$130.23
09/24/2019,$131.55,7131472,$132.1,$132.78,$131.34
09/23/2019,$131.74,5422371,$131.02,$132.05,$130.49
09/20/2019,$131.65,12335330,$131,$132,$130.29
09/19/2019,$130.11,4857275,$129.63,$131.19,$129.36
